Accession,Begin,End,Chromosome,Orientation,Name,Symbol,Gene ID,Gene Type,Transcripts accession,Protein accession,Protein length,Locus tag
NC_049902.1,13253934,13254896,2,minus,uncharacterized protein LOC118347659,LOC118347659,118347659,protein-coding,XM_035687673.1,XP_035543566.1,291.0,
NC_049902.1,13281919,13285718,2,minus,LOB domain-containing protein 4-like,LOC108997995,108997995,protein-coding,XM_018974406.2,XP_018829951.1,195.0,
NC_049902.1,13319692,13320612,2,minus,UPF0481 protein At3g47200-like,LOC118347660,118347660,protein-coding,XM_035687674.1,XP_035543567.1,306.0,
NC_049902.1,13361308,13362333,2,plus,protein FAR1-RELATED SEQUENCE 3-like,LOC108997998,108997998,protein-coding,XM_018974409.2,XP_018829954.2,205.0,
NC_049902.1,13362876,13364192,2,plus,protein FAR-RED IMPAIRED RESPONSE 1-like,LOC118347661,118347661,protein-coding,XM_035687675.1,XP_035543568.1,362.0,
NC_049902.1,13373329,13444593,2,plus,molybdenum cofactor sulfurase isoform X1,LOC108998007,108998007,protein-coding,XM_018974416.2,XP_018829961.2,822.0,
NC_049902.1,13457576,13459485,2,plus,transcription factor JUNGBRUNNEN 1-like,LOC108987166,108987166,protein-coding,XM_018960036.2,XP_018815581.2,327.0,
NC_049902.1,13477013,13477119,2,plus,small nucleolar RNA R71,LOC118347805,118347805,snoRNA,XR_004800952.1,,,
NC_049902.1,13484107,13495816,2,plus,post-GPI attachment to proteins factor 3,LOC108987179,108987179,protein-coding,XM_018960057.2,XP_018815602.1,342.0,
NC_049902.1,13485730,13487228,2,minus,uncharacterized gene,LOC108987181,108987181,pseudogene,,,,
NC_049902.1,13499240,13503734,2,plus,elongation factor 2,LOC108987172,108987172,protein-coding,XM_035686468.1,XP_035542361.1,843.0,
NC_049902.1,13510785,13513201,2,minus,uncharacterized protein LOC118347662,LOC118347662,118347662,protein-coding,XM_035687676.1,XP_035543569.1,750.0,
NC_049902.1,13542806,13547573,2,plus,elongation factor 2-like isoform X1,LOC108987170,108987170,protein-coding,XM_018960041.2,XP_018815586.1,843.0,
NC_049902.1,13556602,13556994,2,minus,uncharacterized gene,LOC108987174,108987174,pseudogene,,,,
NC_049902.1,13569704,13574126,2,plus,elongation factor 2,LOC108987171,108987171,protein-coding,XM_018960042.2,XP_018815587.1,843.0,
NC_049902.1,13579468,13580559,2,plus,uncharacterized gene,LOC108987167,108987167,pseudogene,,,,
NC_049902.1,13582552,13587830,2,plus,DNA polymerase zeta processivity subunit,LOC108987176,108987176,protein-coding,XM_018960050.2,XP_018815595.1,204.0,
NC_049902.1,13592973,13621256,2,minus,autophagy protein 5 isoform X1,LOC108987175,108987175,protein-coding,XM_018960046.2,XP_018815591.1,360.0,
NC_049902.1,13674482,13677067,2,minus,protein FAR1-RELATED SEQUENCE 5-like,LOC108987178,108987178,protein-coding,XM_018960056.2,XP_018815601.2,565.0,
NC_049902.1,13677041,13685867,2,minus,uncharacterized protein LOC108980833,LOC108980833,108980833,protein-coding,XM_035687677.1,XP_035543570.1,1897.0,
NC_049902.1,13695319,13695903,2,minus,uncharacterized protein LOC109009413,LOC109009413,109009413,protein-coding,XM_018989871.1,XP_018845416.1,194.0,
NC_049902.1,13710278,13743580,2,minus,uncharacterized protein LOC108996090,LOC108996090,108996090,protein-coding,XM_018971861.2,XP_018827406.1,556.0,
NC_049902.1,13770367,13771278,2,minus,uncharacterized LOC108995857,LOC108995857,108995857,lncRNA,XR_001996920.2,,,
NC_049902.1,13771671,13778853,2,minus,cold-responsive protein kinase 1,LOC108996056,108996056,protein-coding,XM_018971841.2,XP_018827386.1,398.0,
NC_049902.1,13813196,13827903,2,plus,renalase isoform X1,LOC108996028,108996028,protein-coding,XM_018971759.2,XP_018827304.1,375.0,
NC_049902.1,13866261,13868195,2,plus,"photosystem II 10 kDa polypeptide, chloroplastic",LOC108996022,108996022,protein-coding,XM_018971747.2,XP_018827292.1,139.0,
NC_049902.1,13885893,13888932,2,minus,cytochrome P450 CYP72A219-like,LOC108996000,108996000,protein-coding,XM_018971714.2,XP_018827259.1,518.0,
NC_049902.1,13913655,13918583,2,minus,cytochrome P450 CYP72A219-like isoform X1,LOC108999476,108999476,protein-coding,XM_035687832.1,XP_035543725.1,560.0,
NC_049902.1,14005972,14019190,2,minus,uncharacterized gene,LOC108995826,108995826,pseudogene,,,,
NC_049902.1,14030822,14034081,2,plus,cytochrome P450 CYP72A219-like,LOC108995989,108995989,protein-coding,XM_018971701.2,XP_018827246.1,524.0,
NC_049902.1,14056470,14065707,2,minus,60S ribosomal protein L18a-like protein,LOC108995984,108995984,protein-coding,XM_018971688.2,XP_018827233.1,161.0,
NC_049902.1,14093093,14100276,2,plus,C2 domain-containing protein At1g53590-like,LOC108995977,108995977,protein-coding,XM_018971680.2,XP_018827225.1,745.0,
NC_049902.1,14172423,14172547,2,plus,small nucleolar RNA snoR80,LOC118347843,118347843,snoRNA,XR_004800988.1,,,
NC_049902.1,14255607,14258037,2,plus,"pentatricopeptide repeat-containing protein At1g53600, mitochondrial",LOC108995971,108995971,protein-coding,XM_018971666.2,XP_018827211.1,722.0,
NC_049902.1,14305785,14306609,2,plus,uncharacterized protein LOC108995794,LOC108995794,108995794,protein-coding,XM_018971426.1,XP_018826971.1,274.0,
NC_049902.1,14328131,14330498,2,minus,"9-cis-epoxycarotenoid dioxygenase NCED1, chloroplastic-like",LOC108995964,108995964,protein-coding,XM_018971653.2,XP_018827198.1,613.0,
NC_049902.1,14350547,14351290,2,minus,uncharacterized protein At4g02000-like,LOC118347663,118347663,protein-coding,XM_035687678.1,XP_035543571.1,247.0,
NC_049902.1,14473254,14476362,2,plus,"uncharacterized LOC108995957, transcript variant X1",LOC108995957,108995957,lncRNA,XR_001996938.2,,,
NC_049902.1,14490158,14490952,2,minus,uncharacterized protein LOC108995759,LOC108995759,108995759,protein-coding,XM_018971386.1,XP_018826931.1,264.0,
NC_049902.1,14497023,14498011,2,minus,uncharacterized protein LOC108995748,LOC108995748,108995748,protein-coding,XM_018971377.1,XP_018826922.1,273.0,
NC_049902.1,14524831,14539478,2,plus,LOW QUALITY PROTEIN: E3 ubiquitin-protein ligase DA2L-like,LOC108995927,108995927,protein-coding,XM_018971608.2,XP_018827153.2,424.0,
NC_049902.1,14541673,14542419,2,minus,uncharacterized protein LOC108995742,LOC108995742,108995742,protein-coding,XM_018971364.1,XP_018826909.1,248.0,
NC_049902.1,14625620,14627521,2,minus,"cationic amino acid transporter 8, vacuolar",LOC108995910,108995910,protein-coding,XM_018971583.2,XP_018827128.2,588.0,
NC_049902.1,14656882,14658638,2,minus,uncharacterized protein LOC108995723,LOC108995723,108995723,protein-coding,XM_018971341.1,XP_018826886.1,517.0,
NC_049902.1,14702452,14702558,2,plus,small nucleolar RNA R71,LOC118347822,118347822,snoRNA,XR_004800969.1,,,
NC_049902.1,14719532,14721051,2,minus,gibberellin 2-beta-dioxygenase 1-like,LOC108995841,108995841,protein-coding,XM_018971478.2,XP_018827023.1,332.0,
NC_049902.1,14744327,14746292,2,minus,uncharacterized protein LOC118347664,LOC118347664,118347664,protein-coding,XM_035687679.1,XP_035543572.1,169.0,
NC_049902.1,14747899,14748005,2,plus,small nucleolar RNA R71,LOC118347801,118347801,snoRNA,XR_004800948.1,,,
NC_049902.1,14816847,14816953,2,minus,small nucleolar RNA R71,LOC118347803,118347803,snoRNA,XR_004800950.1,,,
NC_049902.1,14830273,14830902,2,minus,uncharacterized protein LOC108995708,LOC108995708,108995708,protein-coding,XM_018971320.1,XP_018826865.1,146.0,
NC_049902.1,14857740,14886087,2,minus,"DNA repair protein recA homolog 1, chloroplastic isoform X1",LOC108995892,108995892,protein-coding,XM_018971556.1,XP_018827101.1,430.0,
NC_049902.1,14907291,14968375,2,minus,protein RRNAD1 isoform X1,LOC108995674,108995674,protein-coding,XM_035687303.1,XP_035543196.1,565.0,
NC_049902.1,14998139,15009587,2,plus,uncharacterized protein LOC108995661,LOC108995661,108995661,protein-coding,XM_018971263.2,XP_018826808.1,134.0,
NC_049902.1,15009612,15012698,2,minus,myb-related protein 2-like,LOC108995648,108995648,protein-coding,XM_018971243.2,XP_018826788.1,424.0,
NC_049902.1,15085556,15087864,2,plus,uncharacterized LOC108995483,LOC108995483,108995483,transcribed_pseudogene,XR_004800869.1,,,
NC_049902.1,15085991,15086097,2,minus,small nucleolar RNA R71,LOC118347828,118347828,snoRNA,XR_004800975.1,,,
NC_049902.1,15089821,15090630,2,plus,uncharacterized protein LOC108995466,LOC108995466,108995466,protein-coding,XM_035687680.1,XP_035543573.1,269.0,
NC_049902.1,15102170,15102276,2,minus,small nucleolar RNA R71,LOC118347817,118347817,snoRNA,XR_004800964.1,,,
NC_049902.1,15160931,15161037,2,plus,small nucleolar RNA R71,LOC118347815,118347815,snoRNA,XR_004800962.1,,,
NC_049902.1,15164976,15166783,2,plus,uncharacterized serine-rich protein C215.13-like,LOC108995638,108995638,protein-coding,XM_018971231.2,XP_018826776.1,411.0,
NC_049902.1,15184545,15185931,2,minus,uncharacterized LOC118347726,LOC118347726,118347726,lncRNA,XR_004800883.1,,,
NC_049902.1,15229345,15231267,2,minus,uncharacterized protein LOC108995440,LOC108995440,108995440,protein-coding,XM_018971019.1,XP_018826564.1,197.0,
NC_049902.1,15248714,15248820,2,plus,small nucleolar RNA R71,LOC118347820,118347820,snoRNA,XR_004800967.1,,,
NC_049902.1,15252460,15255602,2,plus,40S ribosomal protein S3a,LOC108995628,108995628,protein-coding,XM_018971221.2,XP_018826766.1,261.0,
NC_049902.1,15319772,15336389,2,plus,uncharacterized protein LOC108995610 isoform X1,LOC108995610,108995610,protein-coding,XM_018971204.2,XP_018826749.1,321.0,
NC_049902.1,15348977,15349686,2,minus,uncharacterized protein LOC108995423,LOC108995423,108995423,protein-coding,XM_018971003.1,XP_018826548.1,167.0,
NC_049902.1,15379950,15382483,2,minus,uncharacterized LOC108995516,LOC108995516,108995516,lncRNA,XR_001996875.2,,,
NC_049902.1,15395754,15396119,2,plus,glycine-rich protein DOT1-like,LOC108995413,108995413,protein-coding,XM_018970990.1,XP_018826535.1,121.0,
NC_049902.1,15453140,15455817,2,minus,uncharacterized LOC108995509,LOC108995509,108995509,lncRNA,XR_001996871.2,,,
NC_049902.1,15457734,15467596,2,plus,vesicle-associated protein 2-1-like,LOC108995596,108995596,protein-coding,XM_035685441.1,XP_035541334.1,226.0,
NC_049902.1,15495216,15516056,2,plus,uncharacterized protein LOC108995587,LOC108995587,108995587,protein-coding,XM_018971180.2,XP_018826725.1,1002.0,
NC_049902.1,15555077,15555183,2,plus,small nucleolar RNA R71,LOC118347799,118347799,snoRNA,XR_004800946.1,,,
NC_049902.1,15623841,15623948,2,plus,small nucleolar RNA R71,LOC118347814,118347814,snoRNA,XR_004800961.1,,,
NC_049902.1,15638761,15642016,2,plus,bax inhibitor 1-like,LOC108995577,108995577,protein-coding,XM_018971169.2,XP_018826714.1,248.0,
NC_049902.1,15705444,15705550,2,minus,small nucleolar RNA R71,LOC118347818,118347818,snoRNA,XR_004800965.1,,,
NC_049902.1,15760838,15764592,2,minus,uncharacterized protein LOC108995373,LOC108995373,108995373,protein-coding,XM_018970949.1,XP_018826494.1,433.0,
NC_049902.1,15764093,15764199,2,plus,small nucleolar RNA R71,LOC118347802,118347802,snoRNA,XR_004800949.1,,,
NC_049902.1,15853319,15853425,2,minus,small nucleolar RNA R71,LOC118347798,118347798,snoRNA,XR_004800945.1,,,
NC_049902.1,15862905,15863814,2,plus,uncharacterized gene,LOC108995345,108995345,pseudogene,,,,
NC_049902.1,15892490,15899653,2,plus,GATA transcription factor 26-like,LOC108995561,108995561,protein-coding,XM_018971147.2,XP_018826692.1,542.0,
NC_049902.1,15916272,15920731,2,minus,uncharacterized gene,LOC109001223,109001223,pseudogene,,,,
NC_049902.1,15925701,15927407,2,minus,uncharacterized gene,LOC108999784,108999784,pseudogene,,,,
NC_049902.1,15960465,15962383,2,minus,uncharacterized LOC108995502,LOC108995502,108995502,lncRNA,XR_001996869.2,,,
NC_049902.1,16039045,16039153,2,plus,small nucleolar RNA R71,LOC118347816,118347816,snoRNA,XR_004800963.1,,,
NC_049902.1,16076981,16077745,2,minus,uncharacterized protein LOC118347665,LOC118347665,118347665,protein-coding,XM_035687681.1,XP_035543574.1,254.0,
NC_049902.1,16125505,16125897,2,minus,uncharacterized protein LOC108995552,LOC108995552,108995552,protein-coding,XM_018971135.2,XP_018826680.1,111.0,
NC_049902.1,16126209,16147524,2,minus,uncharacterized protein LOC108995522 isoform X4,LOC108995522,108995522,protein-coding,XM_018971103.1,XP_018826648.1,306.0,
NC_049902.1,16148286,16148404,2,minus,5S ribosomal RNA,LOC118347841,118347841,rRNA,XR_004800986.1,,,
NC_049902.1,16148595,16148713,2,minus,5S ribosomal RNA,LOC118347808,118347808,rRNA,XR_004800955.1,,,
NC_049902.1,16148904,16149022,2,minus,5S ribosomal RNA,LOC118347747,118347747,rRNA,XR_004800914.1,,,
NC_049902.1,16149212,16149330,2,minus,5S ribosomal RNA,LOC118347883,118347883,rRNA,XR_004801027.1,,,
NC_049902.1,16149520,16149638,2,minus,5S ribosomal RNA,LOC118347780,118347780,rRNA,XR_004800928.1,,,
NC_049902.1,16149828,16149946,2,minus,5S ribosomal RNA,LOC118347741,118347741,rRNA,XR_004800908.1,,,
NC_049902.1,16153069,16153187,2,minus,5S ribosomal RNA,LOC118347872,118347872,rRNA,XR_004801016.1,,,
NC_049902.1,16153377,16153495,2,minus,5S ribosomal RNA,LOC118347819,118347819,rRNA,XR_004800966.1,,,
NC_049902.1,16153685,16153803,2,minus,5S ribosomal RNA,LOC118347786,118347786,rRNA,XR_004800933.1,,,
NC_049902.1,16154291,16154408,2,minus,5S ribosomal RNA,LOC118347851,118347851,rRNA,XR_004800995.1,,,
NC_049902.1,16154598,16154716,2,minus,5S ribosomal RNA,LOC118347742,118347742,rRNA,XR_004800909.1,,,
NC_049902.1,16154907,16155025,2,minus,5S ribosomal RNA,LOC118347769,118347769,rRNA,XR_004800927.1,,,
NC_049902.1,16155216,16155334,2,minus,5S ribosomal RNA,LOC118347870,118347870,rRNA,XR_004801014.1,,,
NC_049902.1,16155517,16155635,2,minus,5S ribosomal RNA,LOC118347854,118347854,rRNA,XR_004800998.1,,,
NC_049902.1,16155825,16155943,2,minus,5S ribosomal RNA,LOC118347847,118347847,rRNA,XR_004800991.1,,,
NC_049902.1,16156132,16156250,2,minus,5S ribosomal RNA,LOC118347830,118347830,rRNA,XR_004800977.1,,,
NC_049902.1,16156443,16156561,2,minus,5S ribosomal RNA,LOC118347797,118347797,rRNA,XR_004800944.1,,,
NC_049902.1,16156751,16156869,2,minus,5S ribosomal RNA,LOC118347758,118347758,rRNA,XR_004800925.1,,,
NC_049902.1,16157060,16157178,2,minus,5S ribosomal RNA,LOC118347856,118347856,rRNA,XR_004801000.1,,,
NC_049902.1,16157368,16157486,2,minus,5S ribosomal RNA,LOC118347861,118347861,rRNA,XR_004801005.1,,,
NC_049902.1,16180937,16197905,2,plus,oxysterol-binding protein-related protein 1D-like isoform X1,LOC108987062,108987062,protein-coding,XM_018959907.2,XP_018815452.1,803.0,
NC_049902.1,16186230,16193895,2,plus,uncharacterized protein LOC118347630,LOC118347630,118347630,protein-coding,XM_035687352.1,XP_035543245.1,244.0,
NC_049902.1,16208442,16208549,2,minus,small nucleolar RNA R71,LOC118347821,118347821,snoRNA,XR_004800968.1,,,
NC_049902.1,16213609,16213727,2,plus,uncharacterized gene,LOC118347777,118347777,pseudogene,,,,
NC_049902.1,16213922,16214040,2,plus,uncharacterized gene,LOC118347773,118347773,pseudogene,,,,
NC_049902.1,16214231,16214349,2,plus,uncharacterized gene,LOC118347771,118347771,pseudogene,,,,
NC_049902.1,16214766,16214884,2,plus,uncharacterized gene,LOC118347778,118347778,pseudogene,,,,
NC_049902.1,16215073,16215191,2,plus,5S ribosomal RNA,LOC118347884,118347884,rRNA,XR_004801028.1,,,
NC_049902.1,16215382,16215500,2,plus,uncharacterized gene,LOC118347772,118347772,pseudogene,,,,
NC_049902.1,16215917,16216035,2,plus,uncharacterized gene,LOC118347781,118347781,pseudogene,,,,
NC_049902.1,16216226,16216344,2,plus,5S ribosomal RNA,LOC118347886,118347886,rRNA,XR_004801030.1,,,
NC_049902.1,16216535,16216653,2,plus,5S ribosomal RNA,LOC118347888,118347888,rRNA,XR_004801032.1,,,
NC_049902.1,16216844,16216962,2,plus,uncharacterized gene,LOC118347766,118347766,pseudogene,,,,
NC_049902.1,16217153,16217271,2,plus,uncharacterized gene,LOC118347770,118347770,pseudogene,,,,
NC_049902.1,16217462,16217580,2,plus,5S ribosomal RNA,LOC118347855,118347855,rRNA,XR_004800999.1,,,
NC_049902.1,16217771,16217889,2,plus,uncharacterized gene,LOC118347767,118347767,pseudogene,,,,
NC_049902.1,16218077,16218195,2,plus,5S ribosomal RNA,LOC118347875,118347875,rRNA,XR_004801019.1,,,
NC_049902.1,16218386,16218504,2,plus,5S ribosomal RNA,LOC118347880,118347880,rRNA,XR_004801024.1,,,
NC_049902.1,16218695,16218813,2,plus,5S ribosomal RNA,LOC118347869,118347869,rRNA,XR_004801013.1,,,
NC_049902.1,16219005,16219123,2,plus,5S ribosomal RNA,LOC118347867,118347867,rRNA,XR_004801011.1,,,
NC_049902.1,16219314,16219432,2,plus,5S ribosomal RNA,LOC118347743,118347743,rRNA,XR_004800910.1,,,
NC_049902.1,16219623,16219741,2,plus,5S ribosomal RNA,LOC118347873,118347873,rRNA,XR_004801017.1,,,
NC_049902.1,16219932,16220050,2,plus,5S ribosomal RNA,LOC118347754,118347754,rRNA,XR_004800921.1,,,
NC_049902.1,16220240,16220358,2,plus,5S ribosomal RNA,LOC118347852,118347852,rRNA,XR_004800996.1,,,
NC_049902.1,16220549,16220667,2,plus,5S ribosomal RNA,LOC118347862,118347862,rRNA,XR_004801006.1,,,
NC_049902.1,16220858,16220976,2,plus,uncharacterized gene,LOC118347768,118347768,pseudogene,,,,
NC_049902.1,16221164,16221282,2,plus,5S ribosomal RNA,LOC118347876,118347876,rRNA,XR_004801020.1,,,
NC_049902.1,16221473,16221591,2,plus,5S ribosomal RNA,LOC118347881,118347881,rRNA,XR_004801025.1,,,
NC_049902.1,16221782,16221900,2,plus,5S ribosomal RNA,LOC118347746,118347746,rRNA,XR_004800913.1,,,
NC_049902.1,16222091,16222209,2,plus,5S ribosomal RNA,LOC118347868,118347868,rRNA,XR_004801012.1,,,
NC_049902.1,16222400,16222518,2,plus,5S ribosomal RNA,LOC118347753,118347753,rRNA,XR_004800920.1,,,
NC_049902.1,16222709,16222827,2,plus,5S ribosomal RNA,LOC118347874,118347874,rRNA,XR_004801018.1,,,
NC_049902.1,16223018,16223135,2,plus,uncharacterized gene,LOC118347779,118347779,pseudogene,,,,
NC_049902.1,16223147,16223265,2,plus,5S ribosomal RNA,LOC118347751,118347751,rRNA,XR_004800918.1,,,
NC_049902.1,16223456,16223574,2,plus,5S ribosomal RNA,LOC118347859,118347859,rRNA,XR_004801003.1,,,
NC_049902.1,16223765,16223883,2,plus,uncharacterized gene,LOC118347774,118347774,pseudogene,,,,
NC_049902.1,16224074,16224192,2,plus,5S ribosomal RNA,LOC118347748,118347748,rRNA,XR_004800915.1,,,
NC_049902.1,16224383,16224501,2,plus,5S ribosomal RNA,LOC118347745,118347745,rRNA,XR_004800912.1,,,
NC_049902.1,16224692,16224810,2,plus,5S ribosomal RNA,LOC118347752,118347752,rRNA,XR_004800919.1,,,
NC_049902.1,16225001,16225119,2,plus,5S ribosomal RNA,LOC118347744,118347744,rRNA,XR_004800911.1,,,
NC_049902.1,16225312,16225430,2,plus,uncharacterized gene,LOC118347775,118347775,pseudogene,,,,
NC_049902.1,16225621,16225739,2,plus,5S ribosomal RNA,LOC118347749,118347749,rRNA,XR_004800916.1,,,
NC_049902.1,16225930,16226048,2,plus,uncharacterized gene,LOC118347760,118347760,pseudogene,,,,
NC_049902.1,16226239,16226357,2,plus,5S ribosomal RNA,LOC118347864,118347864,rRNA,XR_004801008.1,,,
NC_049902.1,16226548,16226666,2,plus,5S ribosomal RNA,LOC118347882,118347882,rRNA,XR_004801026.1,,,
NC_049902.1,16226857,16226975,2,plus,5S ribosomal RNA,LOC118347857,118347857,rRNA,XR_004801001.1,,,
