Accession,Begin,End,Chromosome,Orientation,Name,Symbol,Gene ID,Gene Type,Transcripts accession,Protein accession,Protein length,Locus tag
NC_049901.1,20140650,20148682,1,minus,"external alternative NAD(P)H-ubiquinone oxidoreductase B1, mitochondrial-like",LOC109014314,109014314,protein-coding,XM_035691883.1,XP_035547776.1,580.0,
NC_049901.1,20174101,20178870,1,plus,uncharacterized protein LOC109014318,LOC109014318,109014318,protein-coding,XM_018996746.2,XP_018852291.1,350.0,
NC_049901.1,20180537,20183178,1,plus,uncharacterized LOC109014319,LOC109014319,109014319,lncRNA,XR_001999707.2,,,
NC_049901.1,20180693,20180848,1,plus,small nucleolar RNA snoR134,LOC118344415,118344415,snoRNA,XR_004798186.1,,,
NC_049901.1,20181153,20181236,1,plus,small nucleolar RNA U36a,LOC118344414,118344414,snoRNA,XR_004798185.1,,,
NC_049901.1,20181317,20181409,1,plus,small nucleolar RNA Z223,LOC118344463,118344463,snoRNA,XR_004798250.1,,,
NC_049901.1,20181551,20181665,1,plus,small nucleolar RNA Z278,LOC118344465,118344465,snoRNA,XR_004798252.1,,,
NC_049901.1,20181752,20181866,1,plus,small nucleolar RNA Z278,LOC118344467,118344467,snoRNA,XR_004798253.1,,,
NC_049901.1,20182301,20182405,1,plus,small nucleolar RNA snoR97,LOC118344338,118344338,snoRNA,XR_004798111.1,,,
NC_049901.1,20200749,20202556,1,plus,putative pentatricopeptide repeat-containing protein At1g03510,LOC109014320,109014320,protein-coding,XM_018996747.2,XP_018852292.1,428.0,
NC_049901.1,20204631,20208189,1,minus,"protein TIC 20-IV, chloroplastic-like",LOC109014321,109014321,protein-coding,XM_018996748.2,XP_018852293.1,288.0,
NC_049901.1,20226712,20231192,1,plus,probable galacturonosyltransferase 10,LOC109014322,109014322,protein-coding,XM_018996750.2,XP_018852295.1,532.0,
NC_049901.1,20231685,20231756,1,plus,tRNA-Asp,TRNAD-GUC,108980453,tRNA,,,,
NC_049901.1,20232320,20235371,1,plus,QWRF motif-containing protein 3-like,LOC108983044,108983044,protein-coding,XM_018954570.2,XP_018810115.2,582.0,
NC_049901.1,20262498,20265814,1,plus,uncharacterized protein LOC108983042,LOC108983042,108983042,protein-coding,XM_018954568.2,XP_018810113.1,100.0,
NC_049901.1,20268351,20272313,1,minus,uncharacterized protein LOC108983047,LOC108983047,108983047,protein-coding,XM_018954571.2,XP_018810116.1,569.0,
NC_049901.1,20275414,20276027,1,minus,uncharacterized gene,LOC118348480,118348480,pseudogene,,,,
NC_049901.1,20293960,20296002,1,plus,glutamate formimidoyltransferase-like,LOC108984730,108984730,protein-coding,XM_018956778.2,XP_018812323.1,317.0,
NC_049901.1,20296055,20301403,1,minus,beta-glucuronosyltransferase GlcAT14A-like,LOC108984729,108984729,protein-coding,XM_018956777.2,XP_018812322.2,433.0,
NC_049901.1,20316693,20320998,1,plus,protein ULTRAPETALA 1-like,LOC108981939,108981939,protein-coding,XM_018953192.2,XP_018808737.1,237.0,
NC_049901.1,20321614,20325915,1,minus,H/ACA ribonucleoprotein complex non-core subunit NAF1,LOC108981938,108981938,protein-coding,XM_018953191.2,XP_018808736.1,682.0,
NC_049901.1,20354254,20354566,1,minus,uncharacterized protein LOC109016301,LOC109016301,109016301,protein-coding,XM_018998724.2,XP_018854269.1,68.0,
NC_049901.1,20372204,20374666,1,plus,pentatricopeptide repeat-containing protein At1g03540,LOC108981936,108981936,protein-coding,XM_018953189.2,XP_018808734.1,634.0,
NC_049901.1,20375341,20379091,1,minus,pentatricopeptide repeat-containing protein At1g73710,LOC108981943,108981943,protein-coding,XM_018953200.2,XP_018808745.2,1034.0,
NC_049901.1,20379821,20394200,1,minus,secretory carrier-associated membrane protein 1-like,LOC108981942,108981942,protein-coding,XM_035692067.1,XP_035547960.1,303.0,
NC_049901.1,20417986,20426458,1,minus,protein STRUBBELIG-RECEPTOR FAMILY 3-like isoform X1,LOC108981940,108981940,protein-coding,XM_018953193.2,XP_018808738.1,784.0,
NC_049901.1,20444753,20446482,1,plus,protein FAR-RED ELONGATED HYPOCOTYL 3-like,LOC109002817,109002817,protein-coding,XM_035690232.1,XP_035546125.1,289.0,
NC_049901.1,20446677,20448869,1,plus,protein FAR1-RELATED SEQUENCE 4-like,LOC109002816,109002816,protein-coding,XM_018980723.2,XP_018836268.1,373.0,
NC_049901.1,20451914,20451993,1,minus,small nucleolar RNA R21,LOC118344321,118344321,snoRNA,XR_004798094.1,,,
NC_049901.1,20455008,20460564,1,plus,"lipoyl synthase 2, mitochondrial isoform X1",LOC109019681,109019681,protein-coding,XM_019002031.2,XP_018857576.1,365.0,
NC_049901.1,20462318,20463106,1,plus,uncharacterized protein LOC109019680,LOC109019680,109019680,protein-coding,XM_019002030.1,XP_018857575.1,262.0,
NC_049901.1,20476862,20482731,1,minus,uncharacterized protein LOC108985574,LOC108985574,108985574,protein-coding,XM_018957917.2,XP_018813462.1,152.0,
NC_049901.1,20485150,20486283,1,minus,kelch-like protein 15,LOC108985570,108985570,protein-coding,XM_018957914.1,XP_018813459.1,377.0,
NC_049901.1,20531023,20534364,1,minus,indole-3-acetic acid-amido synthetase GH3.10,LOC108985579,108985579,protein-coding,XM_018957927.2,XP_018813472.1,592.0,
NC_049901.1,20597421,20599748,1,minus,"pentatricopeptide repeat-containing protein At1g03560, mitochondrial",LOC108985578,108985578,protein-coding,XM_018957925.2,XP_018813470.1,653.0,
NC_049901.1,20599821,20599892,1,plus,tRNA-Gln,TRNAQ-CUG,108985581,tRNA,,,,
NC_049901.1,20611204,20616279,1,plus,mpv17-like protein isoform X1,LOC108985576,108985576,protein-coding,XM_018957920.2,XP_018813465.2,370.0,
NC_049901.1,20625340,20634022,1,minus,probable protein phosphatase 2C 52,LOC108985575,108985575,protein-coding,XM_018957919.2,XP_018813464.1,471.0,
NC_049901.1,20669374,20670553,1,minus,"uncharacterized LOC108996842, transcript variant X3",LOC108996842,108996842,lncRNA,XR_004797751.1,,,
NC_049901.1,20689223,20691314,1,plus,uncharacterized protein LOC118348484,LOC118348484,118348484,protein-coding,XM_035690252.1,XP_035546145.1,302.0,
NC_049901.1,20689289,20689427,1,plus,small nucleolar RNA Z247,LOC118344307,118344307,snoRNA,XR_004798083.1,,,
NC_049901.1,20709734,20713621,1,plus,uncharacterized protein LOC108996821,LOC108996821,108996821,protein-coding,XM_018972841.2,XP_018828386.1,317.0,
NC_049901.1,20732269,20734917,1,minus,G-type lectin S-receptor-like serine/threonine-protein kinase LECRK1,LOC108996819,108996819,protein-coding,XM_018972839.2,XP_018828384.1,794.0,
NC_049901.1,20751668,20756866,1,plus,uncharacterized gene,LOC108996766,108996766,pseudogene,,,,
NC_049901.1,20779322,20781024,1,minus,uncharacterized gene,LOC108996765,108996765,pseudogene,,,,
NC_049901.1,20839992,20842421,1,plus,uncharacterized gene,LOC109018858,109018858,pseudogene,,,,
NC_049901.1,20858407,20859085,1,minus,uncharacterized gene,LOC109018859,109018859,pseudogene,,,,
NC_049901.1,20893472,20896250,1,minus,G-type lectin S-receptor-like serine/threonine-protein kinase LECRK1,LOC109021325,109021325,protein-coding,XM_019003937.2,XP_018859482.1,791.0,
NC_049901.1,20905338,20908157,1,plus,G-type lectin S-receptor-like serine/threonine-protein kinase LECRK1,LOC109021327,109021327,protein-coding,XM_019003940.2,XP_018859485.1,810.0,
NC_049901.1,20915132,20916016,1,plus,glutathione S-transferase T3-like,LOC109021326,109021326,protein-coding,XM_019003939.1,XP_018859484.1,238.0,
NC_049901.1,20917385,20918677,1,minus,uncharacterized protein LOC118348486,LOC118348486,118348486,protein-coding,XM_035690276.1,XP_035546169.1,388.0,
NC_049901.1,20930955,20932628,1,minus,desmethylxanthohumol 6'-O-methyltransferase-like,LOC118349829,118349829,protein-coding,XM_035695461.1,XP_035551354.1,355.0,
NC_049901.1,20954575,20956261,1,minus,desmethylxanthohumol 6'-O-methyltransferase-like,LOC108989060,108989060,protein-coding,XM_035688157.1,XP_035544050.1,355.0,
NC_049901.1,20998373,20999311,1,minus,secreted RxLR effector protein 78-like,LOC118348487,118348487,protein-coding,XM_035690280.1,XP_035546173.1,177.0,
NC_049901.1,21003999,21005107,1,plus,uncharacterized protein LOC108989062,LOC108989062,108989062,protein-coding,XM_018962537.1,XP_018818082.1,311.0,
NC_049901.1,21006323,21022871,1,plus,ELMO domain-containing protein A-like isoform X1,LOC108989059,108989059,protein-coding,XM_018962522.2,XP_018818067.1,288.0,
NC_049901.1,21070915,21072478,1,plus,desmethylxanthohumol 6'-O-methyltransferase-like,LOC108989061,108989061,protein-coding,XM_018962535.2,XP_018818080.1,352.0,
NC_049901.1,21130356,21130928,1,plus,uncharacterized protein LOC118348488,LOC118348488,118348488,protein-coding,XM_035690286.1,XP_035546179.1,190.0,
NC_049901.1,21150090,21150827,1,minus,EPIDERMAL PATTERNING FACTOR-like protein 6,LOC109013335,109013335,protein-coding,XM_018995373.2,XP_018850918.1,129.0,
NC_049901.1,21190122,21194854,1,plus,uncharacterized protein At4g04980-like,LOC109008980,109008980,protein-coding,XM_035684664.1,XP_035540557.1,664.0,
NC_049901.1,21222064,21224552,1,plus,uncharacterized protein LOC118348489,LOC118348489,118348489,protein-coding,XM_035690290.1,XP_035546183.1,190.0,
NC_049901.1,21225697,21227553,1,minus,"uncharacterized LOC109020836, transcript variant X3",LOC109020836,109020836,lncRNA,XR_004797582.1,,,
NC_049901.1,21259758,21261820,1,plus,ethylene-responsive transcription factor ERF054-like,LOC109013328,109013328,protein-coding,XM_018995367.2,XP_018850912.1,463.0,
NC_049901.1,21276102,21279074,1,plus,protochlorophyllide reductase-like,LOC109013327,109013327,protein-coding,XM_018995366.2,XP_018850911.1,400.0,
NC_049901.1,21305047,21310755,1,plus,epoxide hydrolase A-like,LOC109013326,109013326,protein-coding,XM_018995365.2,XP_018850910.2,313.0,
NC_049901.1,21323392,21326054,1,plus,epoxide hydrolase B-like isoform X1,LOC109013323,109013323,protein-coding,XM_018995363.2,XP_018850908.2,316.0,
NC_049901.1,21326489,21347756,1,minus,lanC-like protein GCL2,LOC109013321,109013321,protein-coding,XM_018995361.2,XP_018850906.1,416.0,
NC_049901.1,21354789,21358897,1,plus,clathrin light chain 2-like,LOC109020663,109020663,protein-coding,XM_035684263.1,XP_035540156.1,359.0,
NC_049901.1,21360604,21360676,1,plus,tRNA-Lys,TRNAK-UUU,109020669,tRNA,,,,
NC_049901.1,21360761,21364115,1,minus,expansin-B3,LOC109020668,109020668,protein-coding,XM_019003187.2,XP_018858732.1,271.0,
NC_049901.1,21374779,21378550,1,minus,tetraspanin-19 isoform X1,LOC109020662,109020662,protein-coding,XM_019003174.2,XP_018858719.1,217.0,
NC_049901.1,21379117,21379189,1,plus,tRNA-Val,TRNAV-UAC,109020670,tRNA,,,,
NC_049901.1,21379536,21381420,1,minus,uncharacterized protein LOC109017155 isoform X1,LOC109017155,109017155,protein-coding,XM_018999460.2,XP_018855005.2,158.0,
NC_049901.1,21398318,21401506,1,plus,uncharacterized protein LOC109020667,LOC109020667,109020667,protein-coding,XM_019003185.2,XP_018858730.1,523.0,
NC_049901.1,21431411,21435504,1,minus,uncharacterized gene,LOC109020666,109020666,pseudogene,,,,
NC_049901.1,21448156,21452430,1,plus,probable leucine-rich repeat receptor-like protein kinase IMK3,LOC118348490,118348490,protein-coding,XM_035690299.1,XP_035546192.1,166.0,
NC_049901.1,21485479,21489983,1,plus,"pentatricopeptide repeat-containing protein At2g20710, mitochondrial-like",LOC109006540,109006540,protein-coding,XM_018985889.2,XP_018841434.2,509.0,
NC_049901.1,21576365,21579223,1,minus,salicylate carboxymethyltransferase-like,LOC109006619,109006619,protein-coding,XM_018986001.2,XP_018841546.2,355.0,
NC_049901.1,21588966,21591978,1,minus,uncharacterized gene,LOC108979545,108979545,pseudogene,,,,
NC_049901.1,21607602,21610694,1,minus,uncharacterized gene,LOC109019238,109019238,pseudogene,,,,
NC_049901.1,21616023,21616129,1,minus,small nucleolar RNA R71,LOC118344454,118344454,snoRNA,XR_004798241.1,,,
NC_049901.1,21677611,21680835,1,minus,uncharacterized LOC109020422,LOC109020422,109020422,lncRNA,XR_002000926.2,,,
NC_049901.1,21685592,21686086,1,plus,uncharacterized protein LOC109020425,LOC109020425,109020425,protein-coding,XM_019002876.2,XP_018858421.2,164.0,
NC_049901.1,21693326,21696433,1,minus,E3 ubiquitin-protein ligase RMA1H1-like,LOC109020427,109020427,protein-coding,XM_019002879.2,XP_018858424.1,256.0,
NC_049901.1,21765979,21766539,1,plus,ribonuclease H-like,LOC118348491,118348491,protein-coding,XM_035690308.1,XP_035546201.1,186.0,
NC_049901.1,21773234,21823489,1,plus,uncharacterized protein LOC108999672 isoform X1,LOC108999672,108999672,protein-coding,XM_035684226.1,XP_035540119.1,390.0,
NC_049901.1,21852585,21853588,1,plus,uncharacterized protein LOC108999662,LOC108999662,108999662,protein-coding,XM_018976573.2,XP_018832118.1,75.0,
NC_049901.1,21855551,21857990,1,minus,GPI-anchored protein LLG1-like,LOC108999653,108999653,protein-coding,XM_018976562.2,XP_018832107.2,167.0,
NC_049901.1,21872447,21873843,1,plus,CASP-like protein 1C3,LOC108999364,108999364,protein-coding,XM_018976259.2,XP_018831804.1,167.0,
NC_049901.1,21906223,21911188,1,plus,actin cytoskeleton-regulatory complex protein PAN1-like,LOC108999646,108999646,protein-coding,XM_018976554.2,XP_018832099.1,528.0,
NC_049901.1,21919410,21925326,1,plus,callose synthase 12-like,LOC108999636,108999636,protein-coding,XM_018976542.2,XP_018832087.1,1773.0,
NC_049901.1,21922464,21922543,1,plus,small nucleolar RNA J33,LOC118344469,118344469,snoRNA,XR_004798255.1,,,
NC_049901.1,21927559,21971943,1,plus,two pore calcium channel protein 1A-like,LOC108999584,108999584,protein-coding,XM_018976498.2,XP_018832043.1,734.0,
NC_049901.1,21986505,21988520,1,minus,uncharacterized protein LOC118348494,LOC118348494,118348494,protein-coding,XM_035690324.1,XP_035546217.1,330.0,
NC_049901.1,21990961,21995982,1,minus,putative ubiquitin-conjugating enzyme E2 38,LOC108999571,108999571,protein-coding,XM_018976476.2,XP_018832021.1,495.0,
NC_049901.1,22009338,22010425,1,plus,uncharacterized protein LOC108999561,LOC108999561,108999561,protein-coding,XM_018976467.2,XP_018832012.2,233.0,
NC_049901.1,22010634,22017497,1,minus,"mannan endo-1,4-beta-mannosidase 2-like",LOC108999552,108999552,protein-coding,XM_018976457.2,XP_018832002.1,431.0,
NC_049901.1,22023972,22024763,1,minus,uncharacterized protein LOC108999541,LOC108999541,108999541,protein-coding,XM_018976447.2,XP_018831992.1,181.0,
NC_049901.1,22061078,22063174,1,minus,uncharacterized protein LOC118348497,LOC118348497,118348497,protein-coding,XM_035690328.1,XP_035546221.1,698.0,
NC_049901.1,22080265,22086286,1,plus,probable serine/threonine-protein kinase At1g54610,LOC108999192,108999192,protein-coding,XM_035691996.1,XP_035547889.1,699.0,
NC_049901.1,22140398,22141342,1,plus,uncharacterized protein LOC118348498,LOC118348498,118348498,protein-coding,XM_035690330.1,XP_035546223.1,314.0,
NC_049901.1,22161239,22162776,1,plus,uncharacterized protein LOC108999522,LOC108999522,108999522,protein-coding,XM_035685946.1,XP_035541839.1,303.0,
NC_049901.1,22169492,22170037,1,plus,uncharacterized protein LOC118348499,LOC118348499,118348499,protein-coding,XM_035690332.1,XP_035546225.1,181.0,
NC_049901.1,22207537,22208196,1,minus,uncharacterized protein LOC108999356,LOC108999356,108999356,protein-coding,XM_018976245.2,XP_018831790.1,181.0,
NC_049901.1,22263102,22265045,1,minus,uncharacterized gene,LOC108999169,108999169,pseudogene,,,,
NC_049901.1,22266614,22269941,1,minus,probable pectinesterase/pectinesterase inhibitor 51,LOC108999516,108999516,protein-coding,XM_018976423.2,XP_018831968.1,537.0,
NC_049901.1,22288895,22289989,1,plus,transcription factor bHLH162-like,LOC108999347,108999347,protein-coding,XM_018976238.2,XP_018831783.1,211.0,
NC_049901.1,22334158,22335229,1,minus,early nodulin-like protein 1,LOC108999338,108999338,protein-coding,XM_018976226.2,XP_018831771.1,217.0,
NC_049901.1,22336092,22343756,1,minus,uncharacterized LOC118348157,LOC118348157,118348157,lncRNA,XR_004801304.1,,,
NC_049901.1,22385766,22407074,1,plus,LOW QUALITY PROTEIN: switch 2,LOC108999484,108999484,protein-coding,XM_018976390.2,XP_018831935.2,909.0,
NC_049901.1,22409761,22421414,1,minus,RNA polymerase II subunit 5-mediating protein homolog isoform X1,LOC108999445,108999445,protein-coding,XM_018976338.2,XP_018831883.1,488.0,
NC_049901.1,22442313,22456575,1,plus,uncharacterized LOC118344495,LOC118344495,118344495,lncRNA,XR_004798304.1,,,
NC_049901.1,22462722,22486275,1,plus,transmembrane E3 ubiquitin-protein ligase FLY1-like,LOC108999432,108999432,protein-coding,XM_018976324.2,XP_018831869.1,569.0,
NC_049901.1,22487932,22489873,1,minus,leucine-rich repeat extensin-like protein 4,LOC108999421,108999421,protein-coding,XM_018976316.2,XP_018831861.1,423.0,
NC_049901.1,22501531,22502915,1,minus,uncharacterized gene,LOC108999412,108999412,pseudogene,,,,
NC_049901.1,22523839,22524653,1,minus,uncharacterized LOC109012255,LOC109012255,109012255,lncRNA,XR_004797579.1,,,
NC_049901.1,22531671,22532283,1,minus,uncharacterized LOC108999406,LOC108999406,108999406,lncRNA,XR_004797578.1,,,
NC_049901.1,22536703,22544887,1,minus,mitotic checkpoint serine/threonine-protein kinase BUB1-like isoform X1,LOC118349576,118349576,protein-coding,XM_035694769.1,XP_035550662.1,526.0,
NC_049901.1,22558144,22559727,1,minus,uncharacterized gene,LOC108986633,108986633,pseudogene,,,,
NC_049901.1,22567365,22575561,1,minus,mitotic checkpoint serine/threonine-protein kinase BUB1 isoform X1,LOC108986629,108986629,protein-coding,XM_018959308.2,XP_018814853.1,526.0,
NC_049901.1,22618023,22621685,1,plus,squamosa promoter-binding protein 1-like,LOC108986645,108986645,protein-coding,XM_018959329.2,XP_018814874.1,183.0,
NC_049901.1,22623435,22624275,1,minus,auxin-responsive protein SAUR78,LOC108986635,108986635,protein-coding,XM_018959316.2,XP_018814861.1,127.0,
NC_049901.1,22659252,22659358,1,plus,small nucleolar RNA R71,LOC118344458,118344458,snoRNA,XR_004798246.1,,,
NC_049901.1,22664570,22666905,1,minus,uncharacterized protein LOC108986632,LOC108986632,108986632,protein-coding,XM_018959314.1,XP_018814859.1,592.0,
NC_049901.1,22668486,22683027,1,plus,putative E3 ubiquitin-protein ligase RING1a isoform X1,LOC108986642,108986642,protein-coding,XM_018959326.2,XP_018814871.2,516.0,
NC_049901.1,22695348,22700893,1,minus,protein TPX2,LOC108986631,108986631,protein-coding,XM_018959313.2,XP_018814858.1,795.0,
NC_049901.1,22708104,22712911,1,plus,probable protein phosphatase 2C 58 isoform X1,LOC108986641,108986641,protein-coding,XM_018959324.2,XP_018814869.1,300.0,
NC_049901.1,22721474,22738156,1,plus,uncharacterized protein LOC118349558 isoform X1,LOC118349558,118349558,protein-coding,XM_035694500.1,XP_035550393.1,262.0,
NC_049901.1,22843326,22853872,1,plus,uncharacterized LOC108986640,LOC108986640,108986640,lncRNA,XR_001995395.2,,,
NC_049901.1,22855791,22857188,1,plus,zinc finger CCCH domain-containing protein 2-like,LOC108986638,108986638,protein-coding,XM_018959321.2,XP_018814866.1,397.0,
NC_049901.1,22867305,22928300,1,minus,phospholipid-transporting ATPase 2-like isoform X1,LOC108986636,108986636,protein-coding,XM_018959317.2,XP_018814862.1,1104.0,
