Accession	Begin	End	Chromosome	Orientation	Name	Symbol	Gene ID	Gene Type	Transcripts accession	Protein accession	Protein length	Locus tag
NC_049901.1	16069527	16074161	1	minus	myosin-binding protein 7-like isoform X1	LOC109006022	109006022	protein-coding	XM_018985161.2	XP_018840706.1	696	
NC_049901.1	16079975	16086074	1	minus	probable LRR receptor-like serine/threonine-protein kinase At5g48740	LOC109006025	109006025	protein-coding	XM_018985168.2	XP_018840713.2	918	
NC_049901.1	16089376	16101409	1	minus	60S ribosomal protein L13a-4-like	LOC109006026	109006026	protein-coding	XM_035684855.1	XP_035540748.1	208	
NC_049901.1	16109867	16109973	1	plus	small nucleolar RNA R71	LOC118344441	118344441	snoRNA	XR_004798225.1			
NC_049901.1	16113610	16116654	1	plus	cytochrome b5, seed isoform	LOC109006027	109006027	protein-coding	XM_018985170.2	XP_018840715.1	134	
NC_049901.1	16128945	16135102	1	minus	BTB/POZ domain-containing protein At5g48800-like	LOC109006028	109006028	protein-coding	XM_018985171.2	XP_018840716.1	627	
NC_049901.1	16160892	16167536	1	plus	uncharacterized protein LOC109006029	LOC109006029	109006029	protein-coding	XM_018985172.2	XP_018840717.1	179	
NC_049901.1	16173041	16176057	1	minus	cyclin-dependent kinase inhibitor 3-like	LOC109006032	109006032	protein-coding	XM_018985174.2	XP_018840719.2	252	
NC_049901.1	16181904	16188522	1	minus	E3 ubiquitin-protein ligase PRT1	LOC109006030	109006030	protein-coding	XM_018985173.2	XP_018840718.1	429	
NC_049901.1	16190550	16195700	1	plus	uncharacterized LOC109006033	LOC109006033	109006033	lncRNA	XR_001998568.2			
NC_049901.1	16208928	16212373	1	minus	protein DETOXIFICATION 41-like isoform X1	LOC109006034	109006034	protein-coding	XM_035684556.1	XP_035540449.1	517	
NC_049901.1	16229366	16242292	1	minus	transcriptional corepressor LEUNIG_HOMOLOG-like isoform X1	LOC109006035	109006035	protein-coding	XM_018985178.2	XP_018840723.1	775	
NC_049901.1	16266901	16269892	1	plus	desumoylating isopeptidase 1-like	LOC109006038	109006038	protein-coding	XM_035684220.1	XP_035540113.1	278	
NC_049901.1	16270271	16276099	1	minus	thiamine-repressible mitochondrial transport protein THI74	LOC109006036	109006036	protein-coding	XM_018985181.2	XP_018840726.2	434	
NC_049901.1	16278087	16280799	1	minus	probable serine/threonine-protein kinase PBL26	LOC109006037	109006037	protein-coding	XM_035692902.1	XP_035548795.1	427	
NC_049901.1	16281440	16305219	1	minus	uncharacterized gene	LOC109006007	109006007	pseudogene				
NC_049901.1	16281458	16281950	1	minus	basic blue protein-like	LOC109006039	109006039	protein-coding	XM_035689981.1	XP_035545874.1	128	
NC_049901.1	16288861	16288946	1	minus	tRNA-Met	TRNAM-CAU	109006084	tRNA				
NC_049901.1	16313141	16316978	1	plus	uncharacterized protein At4g13200, chloroplastic-like	LOC109006041	109006041	protein-coding	XM_018985188.2	XP_018840733.2	205	
NC_049901.1	16327442	16331125	1	plus	vesicle-associated membrane protein 722-like	LOC109006042	109006042	protein-coding	XM_018985189.2	XP_018840734.2	222	
NC_049901.1	16331706	16338206	1	minus	protein SULFUR DEFICIENCY-INDUCED 1-like	LOC109006043	109006043	protein-coding	XM_018985190.2	XP_018840735.2	296	
NC_049901.1	16344225	16348123	1	minus	ribonuclease P protein subunit p25-like	LOC109006045	109006045	protein-coding	XM_018985192.2	XP_018840737.1	266	
NC_049901.1	16348191	16350063	1	minus	F-box/kelch-repeat protein At3g24760-like	LOC109006044	109006044	protein-coding	XM_035689954.1	XP_035545847.1	382	
NC_049901.1	16372288	16375944	1	plus	sm-like protein LSM5	LOC109006046	109006046	protein-coding	XM_018985195.2	XP_018840740.1	88	
NC_049901.1	16393466	16395882	1	plus	thioredoxin-like protein 4B	LOC109006048	109006048	protein-coding	XM_018985197.2	XP_018840742.1	151	
NC_049901.1	16395868	16403861	1	minus	3-ketoacyl-CoA thiolase 2, peroxisomal-like	LOC109006047	109006047	protein-coding	XM_018985196.2	XP_018840741.1	460	
NC_049901.1	16405590	16415308	1	minus	uncharacterized protein LOC109006050 isoform X1	LOC109006050	109006050	protein-coding	XM_018985198.2	XP_018840743.1	1310	
NC_049901.1	16429040	16454559	1	plus	sterol 3-beta-glucosyltransferase UGT80A2-like isoform X1	LOC109004343	109004343	protein-coding	XM_035692827.1	XP_035548720.1	624	
NC_049901.1	16444773	16454110	1	minus	uncharacterized LOC118349216	LOC118349216	118349216	lncRNA	XR_004802170.1			
NC_049901.1	16461849	16466100	1	plus	probable pectate lyase 20	LOC109006051	109006051	protein-coding	XM_018985200.2	XP_018840745.2	445	
NC_049901.1	16476801	16481035	1	minus	putative kinase-like protein TMKL1	LOC109006053	109006053	protein-coding	XM_018985201.2	XP_018840746.1	690	
NC_049901.1	16483642	16486877	1	minus	pentatricopeptide repeat-containing protein At5g48910	LOC109006055	109006055	protein-coding	XM_018985203.2	XP_018840748.1	639	
NC_049901.1	16487511	16490967	1	minus	uncharacterized protein LOC109006056 isoform X1	LOC109006056	109006056	protein-coding	XM_018985204.2	XP_018840749.1	173	
NC_049901.1	16494607	16498571	1	plus	LRR receptor-like serine/threonine-protein kinase RCH1	LOC109006054	109006054	protein-coding	XM_018985202.2	XP_018840747.1	1155	
NC_049901.1	16506703	16510693	1	minus	B3 domain-containing transcription factor ABI3-like isoform X1	LOC109006057	109006057	protein-coding	XM_018985207.2	XP_018840752.1	725	
NC_049901.1	16532862	16533734	1	minus	uncharacterized protein LOC109006009	LOC109006009	109006009	protein-coding	XM_018985145.2	XP_018840690.2	290	
NC_049901.1	16553333	16554087	1	plus	glycine-rich protein 5-like	LOC109006059	109006059	protein-coding	XM_018985208.2	XP_018840753.1	134	
NC_049901.1	16560961	16566292	1	minus	26S proteasome regulatory subunit 4 homolog B-like	LOC109006061	109006061	protein-coding	XM_018985213.2	XP_018840758.1	445	
NC_049901.1	16566363	16580998	1	plus	zinc finger HIT domain-containing protein 3-like isoform X1	LOC109006062	109006062	protein-coding	XM_018985214.2	XP_018840759.1	175	
NC_049901.1	16575098	16575203	1	plus	U6 spliceosomal RNA	LOC118344421	118344421	snRNA	XR_004798196.1			
NC_049901.1	16583189	16591659	1	minus	transcription factor PIF1-like	LOC109006060	109006060	protein-coding	XM_018985209.2	XP_018840754.1	547	
NC_049901.1	16621324	16626689	1	minus	chaperonin CPN60-2, mitochondrial-like	LOC109006063	109006063	protein-coding	XM_018985219.2	XP_018840764.1	580	
NC_049901.1	16638207	16640012	1	minus	two-component response regulator 24-like	LOC109006012	109006012	protein-coding	XM_018985148.2	XP_018840693.1	153	
NC_049901.1	16644820	16646582	1	minus	uncharacterized LOC109006064	LOC109006064	109006064	lncRNA	XR_001998574.1			
NC_049901.1	16652184	16666811	1	minus	CLIP-associated protein isoform X1	LOC109006065	109006065	protein-coding	XM_018985221.2	XP_018840766.1	1428	
NC_049901.1	16680194	16687720	1	minus	protein disulfide isomerase-like 2-3	LOC109006066	109006066	protein-coding	XM_018985224.2	XP_018840769.1	439	
NC_049901.1	16703071	16715972	1	minus	triacylglycerol lipase 2-like	LOC109006067	109006067	protein-coding	XM_018985227.2	XP_018840772.1	497	
NC_049901.1	16717900	16718364	1	plus	uncharacterized protein LOC109006015	LOC109006015	109006015	protein-coding	XM_035690002.1	XP_035545895.1	154	
NC_049901.1	16734500	16735845	1	minus	ethylene-responsive transcription factor 3-like	LOC109006068	109006068	protein-coding	XM_018985228.2	XP_018840773.1	224	
NC_049901.1	16754470	16760303	1	minus	zinc finger CCCH domain-containing protein 3-like isoform X1	LOC109006069	109006069	protein-coding	XM_018985230.2	XP_018840775.1	445	
NC_049901.1	16764315	16773103	1	minus	sialyltransferase-like protein 2 isoform X1	LOC109006070	109006070	protein-coding	XM_018985233.2	XP_018840778.1	465	
NC_049901.1	16778906	16791630	1	plus	E3 ubiquitin-protein ligase COP1	LOC109006071	109006071	protein-coding	XM_018985237.2	XP_018840782.1	687	
NC_049901.1	16821710	16826237	1	plus	tyrosine-protein phosphatase DSP1-like	LOC109006072	109006072	protein-coding	XM_018985238.2	XP_018840783.1	208	
NC_049901.1	16829113	16830939	1	minus	1-aminocyclopropane-1-carboxylate oxidase	LOC109006073	109006073	protein-coding	XM_018985239.2	XP_018840784.2	322	
NC_049901.1	16852970	16854761	1	minus	uncharacterized protein LOC109006075 isoform X1	LOC109006075	109006075	protein-coding	XM_018985241.2	XP_018840786.1	253	
NC_049901.1	16855180	16863644	1	minus	uncharacterized protein LOC109006074	LOC109006074	109006074	protein-coding	XM_018985240.2	XP_018840785.1	563	
NC_049901.1	16866766	16869603	1	plus	protein ARABIDILLO 1	LOC109006076	109006076	protein-coding	XM_018985243.2	XP_018840788.1	581	
NC_049901.1	16872467	16875052	1	minus	clathrin coat assembly protein AP180-like	LOC109006077	109006077	protein-coding	XM_018985244.2	XP_018840789.1	661	
NC_049901.1	16889489	16892107	1	minus	glucan endo-1,3-beta-glucosidase	LOC109006078	109006078	protein-coding	XM_018985245.2	XP_018840790.1	483	
NC_049901.1	16911820	16918459	1	minus	uncharacterized protein LOC109006079	LOC109006079	109006079	protein-coding	XM_018985246.2	XP_018840791.1	683	
NC_049901.1	16932696	16939139	1	minus	AUGMIN subunit 2	LOC109006081	109006081	protein-coding	XM_018985248.2	XP_018840793.1	301	
NC_049901.1	16943820	16943888	1	plus	small nucleolar RNA U49	LOC118344411	118344411	snoRNA	XR_004798184.1			
NC_049901.1	16944075	16944222	1	plus	small nucleolar RNA snoR2/U65	LOC118344378	118344378	snoRNA	XR_004798156.1			
NC_049901.1	16944480	16944571	1	plus	small nucleolar RNA snoR77Y	LOC118344331	118344331	snoRNA	XR_004798104.1			
NC_049901.1	16949023	16956524	1	minus	nucleobase-ascorbate transporter 1-like	LOC109006082	109006082	protein-coding	XM_018985249.2	XP_018840794.1	521	
NC_049901.1	16959347	16965967	1	minus	uncharacterized protein LOC109006083	LOC109006083	109006083	protein-coding	XM_035695787.1	XP_035551680.1	393	
NC_049901.1	16978530	16979777	1	plus	F-box protein At3g07870-like	LOC109001796	109001796	protein-coding	XM_018979227.1	XP_018834772.1	415	
NC_049901.1	16999617	17000849	1	plus	F-box protein At3g07870-like	LOC109001791	109001791	protein-coding	XM_018979214.1	XP_018834759.1	410	
NC_049901.1	17018199	17019458	1	plus	F-box protein At3g07870-like	LOC109001786	109001786	protein-coding	XM_018979200.1	XP_018834745.1	419	
NC_049901.1	17024657	17026617	1	plus	F-box protein At3g07870-like	LOC109001778	109001778	protein-coding	XM_035690016.1	XP_035545909.1	406	
NC_049901.1	17027069	17033482	1	minus	probable plastidic glucose transporter 1 isoform X1	LOC109001841	109001841	protein-coding	XM_018979298.2	XP_018834843.1	540	
NC_049901.1	17045357	17050314	1	plus	endoglucanase 11-like	LOC109001838	109001838	protein-coding	XM_018979283.2	XP_018834828.1	542	
NC_049901.1	17065262	17068749	1	plus	protein NRT1/ PTR FAMILY 6.4	LOC109001810	109001810	protein-coding	XM_018979251.2	XP_018834796.1	592	
NC_049901.1	17068927	17072457	1	minus	50S ribosomal protein L30-like	LOC109001829	109001829	protein-coding	XM_018979272.2	XP_018834817.1	104	
NC_049901.1	17072514	17074922	1	plus	glycine-rich RNA-binding protein 4, mitochondrial	LOC109001818	109001818	protein-coding	XM_018979263.2	XP_018834808.1	129	
NC_049901.1	17075846	17079166	1	plus	plant UBX domain-containing protein 3-like	LOC109001804	109001804	protein-coding	XM_018979237.2	XP_018834782.1	430	
NC_049901.1	17102957	17107760	1	plus	homeobox protein SBH1-like	LOC109001756	109001756	protein-coding	XM_018979154.2	XP_018834699.1	321	
NC_049901.1	17121182	17125917	1	plus	serine/threonine protein phosphatase 2A 59 kDa regulatory subunit B' gamma isoform-like	LOC109001744	109001744	protein-coding	XM_018979147.2	XP_018834692.1	541	
NC_049901.1	17127642	17133908	1	minus	uncharacterized protein LOC109001736	LOC109001736	109001736	protein-coding	XM_018979141.2	XP_018834686.1	147	
NC_049901.1	17135959	17140552	1	minus	uncharacterized protein LOC109001727	LOC109001727	109001727	protein-coding	XM_018979132.2	XP_018834677.1	254	
NC_049901.1	17198182	17205982	1	plus	lysM domain receptor-like kinase 3	LOC109001704	109001704	protein-coding	XM_035695819.1	XP_035551712.1	624	
NC_049901.1	17208066	17213342	1	plus	ribonuclease 3-like protein 3	LOC108983025	108983025	protein-coding	XM_018954538.2	XP_018810083.1	323	
NC_049901.1	17218992	17219206	1	minus	small nucleolar RNA U3	LOC118344419	118344419	snoRNA	XR_004798193.1			
NC_049901.1	17222619	17223476	1	plus	short-chain dehydrogenase virD-like	LOC108982678	108982678	protein-coding	XM_035695822.1	XP_035551715.1	280	
NC_049901.1	17230144	17233419	1	plus	ubiquitin fusion degradation protein 1	LOC108983016	108983016	protein-coding	XM_018954532.2	XP_018810077.2	570	
NC_049901.1	17242762	17261950	1	plus	CSC1-like protein At3g21620 isoform X1	LOC108982992	108982992	protein-coding	XM_018954500.2	XP_018810045.1	768	
NC_049901.1	17262499	17266350	1	plus	uncharacterized membrane protein YuiD-like	LOC108982979	108982979	protein-coding	XM_018954487.2	XP_018810032.1	177	
NC_049901.1	17289197	17295092	1	plus	condensin complex subunit 2 isoform X1	LOC108980648	108980648	protein-coding	XM_018951648.2	XP_018807193.1	664	
NC_049901.1	17295007	17298575	1	minus	uncharacterized protein LOC108980649	LOC108980649	108980649	protein-coding	XM_018951651.2	XP_018807196.1	187	
NC_049901.1	17299144	17304646	1	plus	uncharacterized protein LOC108980650	LOC108980650	108980650	protein-coding	XM_018951652.2	XP_018807197.2	522	
NC_049901.1	17312947	17318528	1	minus	CCR4-NOT transcription complex subunit 9-like isoform X1	LOC108980646	108980646	protein-coding	XM_018951644.2	XP_018807189.1	318	
NC_049901.1	17320951	17324465	1	plus	protein usf	LOC108980651	108980651	protein-coding	XM_018951653.2	XP_018807198.1	277	
NC_049901.1	17353042	17356201	1	plus	probable WRKY transcription factor 31	LOC108984287	108984287	protein-coding	XM_018956193.2	XP_018811738.1	635	
NC_049901.1	17361315	17368125	1	plus	aspartic proteinase A1-like isoform X1	LOC108985443	108985443	protein-coding	XM_035695858.1	XP_035551751.1	505	
NC_049901.1	17375440	17377289	1	plus	mitogen-activated protein kinase kinase kinase 18-like	LOC108980454	108980454	protein-coding	XM_018951382.2	XP_018806927.2	430	
NC_049901.1	17381060	17381870	1	plus	uncharacterized protein LOC108980455	LOC108980455	108980455	protein-coding	XM_018951383.2	XP_018806928.2	173	
NC_049901.1	17396073	17396561	1	minus	40S ribosomal protein S30-like	LOC108990468	108990468	protein-coding	XM_018964442.2	XP_018819987.1	62	
NC_049901.1	17396467	17398384	1	minus	S-type anion channel SLAH1-like	LOC108990467	108990467	protein-coding	XM_018964441.2	XP_018819986.1	387	
NC_049901.1	17415693	17416434	1	minus	dirigent protein 22-like	LOC109014309	109014309	protein-coding	XM_018996726.2	XP_018852271.2	183	
NC_049901.1	17455881	17456891	1	plus	uncharacterized protein LOC118348419	LOC118348419	118348419	protein-coding	XM_035690036.1	XP_035545929.1	336	
NC_049901.1	17461620	17467548	1	plus	dihydrolipoyllysine-residue succinyltransferase component of 2-oxoglutarate dehydrogenase complex 2, mitochondrial-like	LOC109014304	109014304	protein-coding	XM_018996721.2	XP_018852266.1	471	
NC_049901.1	17468448	17486780	1	minus	DNA repair protein RAD16-like	LOC109014303	109014303	protein-coding	XM_035695870.1	XP_035551763.1	934	
NC_049901.1	17494082	17495367	1	minus	glycine-rich cell wall structural protein 1-like	LOC108983542	108983542	protein-coding	XM_035682576.1	XP_035538469.1	287	
NC_049901.1	17504681	17509178	1	minus	L-ascorbate oxidase homolog	LOC108983541	108983541	protein-coding	XM_035682578.1	XP_035538471.1	539	
NC_049901.1	17533950	17535069	1	plus	aquaporin SIP1-1-like	LOC108985687	108985687	protein-coding	XM_018958075.2	XP_018813620.1	239	
NC_049901.1	17543037	17546096	1	minus	5'-adenylylsulfate reductase 2, chloroplastic-like	LOC108985688	108985688	protein-coding	XM_018958076.2	XP_018813621.1	295	
NC_049901.1	17560612	17571423	1	minus	arogenate dehydratase/prephenate dehydratase 1, chloroplastic-like isoform X1	LOC108985689	108985689	protein-coding	XM_018958078.2	XP_018813623.1	388	
NC_049901.1	17587038	17588015	1	plus	uncharacterized protein LOC118348420	LOC118348420	118348420	protein-coding	XM_035690038.1	XP_035545931.1	325	
NC_049901.1	17650746	17652141	1	plus	membrane metalloprotease ARASP, chloroplastic-like	LOC108982147	108982147	protein-coding	XM_035690040.1	XP_035545933.1	208	
NC_049901.1	17656969	17660405	1	plus	transcription factor MYB101	LOC108982148	108982148	protein-coding	XM_018953448.2	XP_018808993.1	517	
NC_049901.1	17660289	17666489	1	minus	uncharacterized gene	LOC108983655	108983655	pseudogene				
NC_049901.1	17668316	17676881	1	plus	zinc finger CCCH domain-containing protein 1-like	LOC118344279	118344279	protein-coding	XM_035684663.1	XP_035540556.1	325	
NC_049901.1	17676344	17680097	1	minus	uncharacterized gene	LOC118343786	118343786	pseudogene				
NC_049901.1	17692706	17692779	1	minus	tRNA-Asn	TRNAN-GUU	108983658	tRNA				
NC_049901.1	17693300	17695681	1	plus	uncharacterized LOC109015333, transcript variant X2	LOC109015333	109015333	lncRNA	XR_004801289.1			
NC_049901.1	17699829	17700788	1	plus	uncharacterized LOC109022168	LOC109022168	109022168	lncRNA	XR_002001187.2			
NC_049901.1	17701099	17707015	1	minus	probable beta-1,3-galactosyltransferase 2	LOC118344277	118344277	protein-coding	XM_035684603.1	XP_035540496.1	407	
NC_049901.1	17714493	17722434	1	minus	NEDD8-activating enzyme E1 regulatory subunit AXR1-like	LOC109020497	109020497	protein-coding	XM_019002963.2	XP_018858508.1	523	
NC_049901.1	17728663	17729420	1	plus	uncharacterized mitochondrial protein AtMg00820-like	LOC118348425	118348425	protein-coding	XM_035690045.1	XP_035545938.1	216	
NC_049901.1	17739217	17744206	1	plus	zinc finger CCCH domain-containing protein 1-like isoform X1	LOC108983656	108983656	protein-coding	XM_035691937.1	XP_035547830.1	339	
NC_049901.1	17744096	17750418	1	minus	uncharacterized gene	LOC108983657	108983657	pseudogene				
NC_049901.1	17760177	17760250	1	minus	tRNA-Asn	TRNAN-GUU	118344476	tRNA				
NC_049901.1	17760738	17763135	1	plus	uncharacterized LOC109022166, transcript variant X3	LOC109022166	109022166	lncRNA	XR_004801278.1			
NC_049901.1	17768602	17774450	1	minus	probable beta-1,3-galactosyltransferase 2	LOC109022169	109022169	protein-coding	XM_019004992.2	XP_018860537.1	407	
NC_049901.1	17782026	17789939	1	minus	NEDD8-activating enzyme E1 regulatory subunit AXR1-like	LOC109022167	109022167	protein-coding	XM_035694763.1	XP_035550656.1	523	
